Date,Name,Year,Letterboxd URI,Rating
2019-03-26,Side by Side,2012,https://boxd.it/3Ijm,3.5
2019-03-27,Krisha,2015,https://boxd.it/ax4E,3
2019-03-29,Under the Skin,2013,https://boxd.it/3mDa,2
2019-03-30,Capote,2005,https://boxd.it/2atq,4
2019-03-30,Bicycle Thieves,1948,https://boxd.it/23hW,4.5
2019-04-02,Suspiria,1977,https://boxd.it/1SNW,4.5
2019-04-05,The Gold Rush,1925,https://boxd.it/29ce,4.5
2019-04-07,The Notebook,2004,https://boxd.it/1UNE,2.5
2019-04-09,Prince of Persia: The Sands of Time,2010,https://boxd.it/1YpQ,2
2019-04-09,Call Me by Your Name,2017,https://boxd.it/dYmm,4.5
2019-04-09,Ikiru,1952,https://boxd.it/251c,5
2019-04-09,The Sting,1973,https://boxd.it/1Z5s,3.5
2019-04-14,Monsieur Verdoux,1947,https://boxd.it/1l0s,4
2019-04-15,The Empire Strikes Back,1980,https://boxd.it/27Vw,4.5
2019-04-15,Eyes Wide Shut,1999,https://boxd.it/2axs,4.5
2019-04-17,Limelight,1952,https://boxd.it/1osa,4
2019-04-20,A King in New York,1957,https://boxd.it/1os0,3
2019-04-20,The Circus,1928,https://boxd.it/1orm,3.5
2019-04-20,Mr. Smith Goes to Washington,1939,https://boxd.it/25Ms,4.5
2019-04-23,DodgeBall: A True Underdog Story,2004,https://boxd.it/1YAY,3
2019-04-25,Jacob's Ladder,1990,https://boxd.it/270g,3.5
2019-04-26,The Trial,1962,https://boxd.it/25Xg,3
2019-04-26,Under the Silver Lake,2018,https://boxd.it/dSAs,4.5
2019-04-27,High Life,2018,https://boxd.it/d6bk,4
2019-04-28,Burning,2018,https://boxd.it/hHUa,4
2019-04-29,If Beale Street Could Talk,2018,https://boxd.it/gGhu,4
2019-05-06,Knock Down the House,2019,https://boxd.it/kIss,3.5
2019-05-07,Vice,2018,https://boxd.it/fcFY,3
2019-05-08,Cam,2018,https://boxd.it/iWvG,3
2019-05-11,Matinee,1993,https://boxd.it/1vV4,3.5
2019-05-12,12 Angry Men,1957,https://boxd.it/2auI,4.5
2019-05-14,Scrooged,1988,https://boxd.it/1Y9e,3
2019-05-15,It Happened One Night,1934,https://boxd.it/25Ng,4
2019-05-20,Knowing,2009,https://boxd.it/1Pmy,2.5
2019-05-20,"I, Robot",2004,https://boxd.it/27y8,2.5
2019-05-22,Tropic Thunder,2008,https://boxd.it/20WM,3.5
2019-05-23,The Magnificent Seven,1960,https://boxd.it/29bA,3.5
2019-05-26,Spectre,2015,https://boxd.it/6bXY,3
2019-05-26,Ace in the Hole,1951,https://boxd.it/1vXk,4.5
2019-05-28,Invaders from Mars,1953,https://boxd.it/1Dvo,3
2019-05-30,Get Out,2017,https://boxd.it/eOCm,4
2019-05-31,Godzilla vs. Hedorah,1971,https://boxd.it/13C4,3
2019-06-01,Son of Saul,2015,https://boxd.it/b6r4,4
2019-06-02,People's Republic of Desire,2018,https://boxd.it/i82E,4
2019-06-06,The Wrong Man,1956,https://boxd.it/1AqK,4
2019-06-07,Mr. Turner,2014,https://boxd.it/7dlY,3
2019-06-08,Dreams,1990,https://boxd.it/1ROu,4
2019-06-08,Hunger,2008,https://boxd.it/1Wso,3
2019-06-10,Vivre Sa Vie,1962,https://boxd.it/28s6,3.5
2019-06-11,Journey to the Center of the Earth,2008,https://boxd.it/38EI,1.5
2019-06-11,Journey to the Center of the Earth,1959,https://boxd.it/1TwC,3
2019-06-12,Bob Roberts,1992,https://boxd.it/1VQ0,4
2019-06-14,The Texas Chain Saw Massacre,1974,https://boxd.it/1lcS,4
2019-06-15,Oldboy,2003,https://boxd.it/29R2,4
2019-06-16,Halloween,1978,https://boxd.it/2wRu,3.5
2019-06-16,Prisoners,2013,https://boxd.it/4E5i,3
2019-06-16,Seconds,1966,https://boxd.it/1Dbe,3.5
2019-06-16,Lost Highway,1997,https://boxd.it/29Wc,4
2019-06-18,The Darjeeling Limited,2007,https://boxd.it/24as,3
2019-06-18,Up,2009,https://boxd.it/1OEc,3.5
2019-06-18,Stripes,1981,https://boxd.it/gY6,3
2019-06-20,Double Indemnity,1944,https://boxd.it/297I,4
2019-06-20,Naked,1993,https://boxd.it/1BT4,4.5
2019-06-20,The Exorcist,1973,https://boxd.it/1Yoo,3.5
2019-06-21,Scarface,1983,https://boxd.it/2b7g,4
2019-06-23,In a Lonely Place,1950,https://boxd.it/1JgO,4
2019-06-23,Raising Arizona,1987,https://boxd.it/2avQ,3
2019-06-23,The 400 Blows,1959,https://boxd.it/2b1C,4.5
2019-06-23,Yojimbo,1961,https://boxd.it/1SRY,4
2019-06-25,The Man Who Fell to Earth,1976,https://boxd.it/298w,3.5
2019-06-26,Kaili Blues,2015,https://boxd.it/cksW,3.5
2019-06-28,Velvet Buzzsaw,2019,https://boxd.it/gAy0,2.5
2019-06-28,Hard Eight,1996,https://boxd.it/20DU,4
2019-06-29,Wake in Fright,1971,https://boxd.it/1tWk,3.5
2019-06-30,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/2aeA,3.5
2019-07-01,The Little Shop of Horrors,1960,https://boxd.it/1xDm,3
2019-07-01,Sabrina,1954,https://boxd.it/21tc,4
2019-07-02,Funny Face,1957,https://boxd.it/1Qpy,3
2019-07-02,Blackboard Jungle,1955,https://boxd.it/1tJg,3
2019-07-02,Charade,1963,https://boxd.it/23O2,4
2019-07-03,Stalag 17,1953,https://boxd.it/29Xa,3.5
2019-07-03,Some Like It Hot,1959,https://boxd.it/2aNA,3.5
2019-07-05,Sunset Boulevard,1950,https://boxd.it/2a20,4
2019-07-05,Bug,2006,https://boxd.it/1RN2,3
2019-07-05,Serpico,1973,https://boxd.it/1ZjE,4
2019-07-05,The Killing Fields,1984,https://boxd.it/29Yi,3.5
2019-07-06,Gigi,1958,https://boxd.it/1IT6,3
2019-07-07,The Bling Ring,2013,https://boxd.it/3lPY,3
2019-07-08,Pygmalion,1938,https://boxd.it/1wz4,3.5
2019-07-08,Vanilla Sky,2001,https://boxd.it/27TK,3.5
2019-07-09,Bringing Up Baby,1938,https://boxd.it/29ks,4
2019-07-09,Gentlemen Prefer Blondes,1953,https://boxd.it/29Hc,3
2019-07-10,Interiors,1978,https://boxd.it/1LlQ,3.5
2019-07-10,Sylvia Scarlett,1935,https://boxd.it/1icU,3.5
2019-07-10,"Hello, Dolly!",1969,https://boxd.it/1OTG,3.5
2019-07-10,Days of Heaven,1978,https://boxd.it/1JRg,4.5
2019-07-13,The Godfather: Part II,1974,https://boxd.it/2aNq,4.5
2019-07-14,The Odd Couple,1968,https://boxd.it/1U32,3
2019-07-15,The Nun's Story,1959,https://boxd.it/1sFW,4.5
2019-07-15,The Trouble with Harry,1955,https://boxd.it/1Ul6,3.5
2019-07-18,The Blob,1988,https://boxd.it/1YgY,1.5
2019-07-19,Into the Arms of Strangers: Stories of the Kindertransport,2000,https://boxd.it/lcc,3.5
2019-07-20,Clue,1985,https://boxd.it/1MDQ,3.5
2019-07-23,The Ninth Gate,1999,https://boxd.it/29YM,3
2019-07-24,Two for the Road,1967,https://boxd.it/22AI,4.5
2019-07-24,From Dusk Till Dawn,1996,https://boxd.it/29HQ,4
2019-07-25,Cat People,1942,https://boxd.it/1vG4,4
2019-07-25,Bad Words,2013,https://boxd.it/6g1A,1.5
2019-07-29,L'Atalante,1934,https://boxd.it/ThU,4.5
2019-07-29,Boogie Nights,1997,https://boxd.it/23um,4
2019-07-30,Anatomy of a Murder,1959,https://boxd.it/2baa,3.5
2019-07-30,Sunrise: A Song of Two Humans,1927,https://boxd.it/29Xk,4
2019-08-01,Manchester by the Sea,2016,https://boxd.it/b2L0,4
2019-08-04,Outbreak,1995,https://boxd.it/21io,3
2019-08-05,Vampyr,1932,https://boxd.it/29DY,3
2019-08-05,White Zombie,1932,https://boxd.it/1t1e,3
2019-08-06,Rebecca,1940,https://boxd.it/2aQa,4
2019-08-06,The Hangover,2009,https://boxd.it/1GjK,2.5
2019-08-07,To Catch a Thief,1955,https://boxd.it/2avm,3
2019-08-08,Somewhere in Time,1980,https://boxd.it/1JSy,3
2019-08-08,Marnie,1964,https://boxd.it/2afe,4
2019-08-08,Suspicion,1941,https://boxd.it/1TNo,3.5
2019-08-08,Spellbound,1945,https://boxd.it/24Ji,3.5
2019-08-08,Foreign Correspondent,1940,https://boxd.it/1vlA,3.5
2019-08-11,Diabolique,1955,https://boxd.it/29we,4
2019-08-12,M,1931,https://boxd.it/29vq,3.5
2019-08-12,Marty,1955,https://boxd.it/1Leg,4
2019-08-14,The Treasure of the Sierra Madre,1948,https://boxd.it/25Lk,4
2019-08-15,Murder on the Orient Express,1974,https://boxd.it/24IY,3.5
2019-08-15,The Man Who Knew Too Much,1934,https://boxd.it/20uI,3.5
2019-08-15,The Raven,1963,https://boxd.it/1ojs,3
2019-08-16,Young and Innocent,1937,https://boxd.it/26lM,3.5
2019-08-16,Sabotage,1936,https://boxd.it/1RqC,3.5
2019-08-16,The Searchers,1956,https://boxd.it/25HC,3.5
2019-08-16,Before Sunset,2004,https://boxd.it/2bcg,5
2019-08-17,How to Train Your Dragon,2010,https://boxd.it/1WRy,3.5
2019-08-25,Cléo from 5 to 7,1962,https://boxd.it/2agm,4
2019-08-27,Gandhi,1982,https://boxd.it/29Dk,4
2019-08-30,Five Easy Pieces,1970,https://boxd.it/1tww,4
2019-09-01,Snatch,2000,https://boxd.it/2b7U,3
2019-09-03,Donnie Darko,2001,https://boxd.it/2b2A,3
2019-09-04,Late Autumn,1960,https://boxd.it/1Bf4,4
2019-09-12,The Goonies,1985,https://boxd.it/1YVC,3.5
2019-09-13,Possession,1981,https://boxd.it/1BPm,2.5
2019-09-14,Wait Until Dark,1967,https://boxd.it/1Unc,3
2019-09-15,Dunkirk,2017,https://boxd.it/d0Y6,5
2019-09-15,Out of the Past,1947,https://boxd.it/29PK,4
2019-09-17,Amadeus,1984,https://boxd.it/2aH8,4.5
2019-09-24,Grave of the Fireflies,1988,https://boxd.it/1RUM,5
2019-09-26,The Cat Returns,2002,https://boxd.it/1Mne,3
2019-09-26,Pink Floyd: The Wall,1982,https://boxd.it/1Sxk,4
2019-09-29,Whisper of the Heart,1995,https://boxd.it/17uy,4
2019-09-29,Porco Rosso,1992,https://boxd.it/1Tp2,4
2019-09-29,Perfect Blue,1997,https://boxd.it/1W7A,4
2019-09-29,Ghost in the Shell,1995,https://boxd.it/1YYc,4
2019-10-01,"Muriel, or the Time of Return",1963,https://boxd.it/tZ2,2.5
2019-10-01,Tokyo Story,1953,https://boxd.it/1HuY,4.5
2019-10-03,Castle in the Sky,1986,https://boxd.it/1W4G,4.5
2019-10-03,My Neighbor Totoro,1988,https://boxd.it/20eA,4.5
2019-10-06,Primer,2004,https://boxd.it/6YA,3.5
2019-10-07,Paprika,2006,https://boxd.it/23wW,4
2019-10-08,The Last Black Man in San Francisco,2019,https://boxd.it/iWAw,3
2019-10-09,The End of Summer,1961,https://boxd.it/2lkO,4
2019-10-09,Student Bodies,1981,https://boxd.it/1BMi,3
2019-10-09,The Great Mouse Detective,1986,https://boxd.it/1XlI,3.5
2019-10-09,Brain Damage,1988,https://boxd.it/1qUU,3
2019-10-13,Au Hasard Balthazar,1966,https://boxd.it/1E3g,4
2019-10-19,Persepolis,2007,https://boxd.it/27DC,4
2019-10-20,From Up on Poppy Hill,2011,https://boxd.it/2VCa,3.5
2019-10-20,The Red Turtle,2016,https://boxd.it/bdkE,3
2019-10-22,The Kingdom of Dreams and Madness,2013,https://boxd.it/7oOi,4
2019-10-23,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2aqw,4
2019-10-24,The Wolverine,2013,https://boxd.it/2CWU,2.5
2019-10-27,The Witch,2015,https://boxd.it/9X0m,4
2019-10-31,Mother,2009,https://boxd.it/1m9g,4
2019-10-31,Terrorizers,1986,https://boxd.it/2IRG,3.5
2019-11-01,The Handmaiden,2016,https://boxd.it/948A,4
2019-11-01,Okja,2017,https://boxd.it/dvXe,3.5
2019-11-06,Ratatouille,2007,https://boxd.it/27ww,4.5
2019-11-06,Mission: Impossible - Ghost Protocol,2011,https://boxd.it/psI,3
2019-11-06,Ad Astra,2019,https://boxd.it/ePzI,4
2019-11-08,Weekend,1967,https://boxd.it/20Ac,4.5
2019-11-15,The Farewell,2019,https://boxd.it/kIky,4
2019-11-16,Parasite,2019,https://boxd.it/hTha,5
2019-11-19,A Face in the Crowd,1957,https://boxd.it/2lyc,4.5
2019-11-23,Memories of Murder,2003,https://boxd.it/1TSo,4.5
2019-11-24,The Wailing,2016,https://boxd.it/9fLy,4
2019-11-25,Frozen,2013,https://boxd.it/3GNa,3
2019-11-29,The Host,2006,https://boxd.it/28ZY,4
2019-11-29,The White Ribbon,2009,https://boxd.it/17eU,3.5
2019-11-30,La Dolce Vita,1960,https://boxd.it/2anC,4
2019-12-04,Snowpiercer,2013,https://boxd.it/3Icg,3.5
2019-12-07,It Chapter Two,2019,https://boxd.it/h10u,2.5
2019-12-08,Marriage Story,2019,https://boxd.it/hJAw,5
2019-12-08,The Place Beyond the Pines,2012,https://boxd.it/3mDu,4.5
2019-12-10,Lady Bird,2017,https://boxd.it/dGNE,3.5
2019-12-13,A Hard Day's Night,1964,https://boxd.it/29LS,3
2019-12-15,GoodFellas,1990,https://boxd.it/29FA,5
2019-12-17,"Crouching Tiger, Hidden Dragon",2000,https://boxd.it/2b1M,4
2019-12-20,The Revenant,2015,https://boxd.it/8H5e,4
2019-12-25,Bedtime Stories,2008,https://boxd.it/1WPM,1.5
2019-12-26,Uncut Gems,2019,https://boxd.it/gXGc,4
2019-12-29,Raise the Red Lantern,1991,https://boxd.it/1WlC,3.5
2020-01-01,Madagascar,2005,https://boxd.it/29dc,2.5
2020-01-03,Shadow,2018,https://boxd.it/gzLi,4
2020-01-05,The Bridge on the River Kwai,1957,https://boxd.it/29wo,4.5
2020-01-12,It,2017,https://boxd.it/bC8e,3
2020-01-16,Searching for Sugar Man,2012,https://boxd.it/2Y3s,4.5
2020-01-16,Joint Security Area,2000,https://boxd.it/26Ja,3.5
2020-01-20,Pinocchio,2002,https://boxd.it/1VRi,1
2020-01-20,Long Day's Journey Into Night,2018,https://boxd.it/hw1I,4
2020-01-21,1917,2019,https://boxd.it/jj4y,4
2020-01-30,The Master,2012,https://boxd.it/2cBG,4.5
2020-02-01,Dear John,2010,https://boxd.it/1zO2,2
2020-02-01,Diary of a Wimpy Kid: Rodrick Rules,2011,https://boxd.it/gm2,2
2020-02-01,How to Eat Fried Worms,2006,https://boxd.it/1yhw,2.5
2020-02-04,Shakespeare in Love,1998,https://boxd.it/27Pe,3
2020-02-09,Kingsman: The Secret Service,2014,https://boxd.it/6dxe,3
2020-02-14,Knives Out,2019,https://boxd.it/jWEA,4
2020-02-17,Sorcerer,1977,https://boxd.it/14J6,4
2020-02-20,A Streetcar Named Desire,1951,https://boxd.it/29Mc,3.5
2020-02-28,Gangs of New York,2002,https://boxd.it/25FG,4
2020-03-01,Star Trek,2009,https://boxd.it/1Q6c,3.5
2020-03-05,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,3.5
2020-03-20,Kwaidan,1964,https://boxd.it/1kbY,4
2020-03-28,Contagion,2011,https://boxd.it/13rq,3.5
2020-03-29,Vivarium,2019,https://boxd.it/gmVE,2.5
2020-03-30,5 Centimeters per Second,2007,https://boxd.it/16G4,4
2020-03-30,The Garden of Words,2013,https://boxd.it/5Ymq,4
2020-03-31,The Tale of the Princess Kaguya,2013,https://boxd.it/4JQI,5
2020-03-31,Star Wars: The Last Jedi,2017,https://boxd.it/5xme,3.5
2020-04-03,Woman in the Dunes,1964,https://boxd.it/1JNS,4
2020-04-05,World of Tomorrow,2015,https://boxd.it/9Gr6,4.5
2020-04-05,Dogtooth,2009,https://boxd.it/158K,4
2020-04-05,Room 237,2012,https://boxd.it/2Y46,4
2020-04-11,Talladega Nights: The Ballad of Ricky Bobby,2006,https://boxd.it/1XYq,3
2020-04-14,Shutter Island,2010,https://boxd.it/1U82,4
2020-04-14,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,3.5
2020-04-14,The Children's Hour,1961,https://boxd.it/1DZI,4.5
2020-04-16,Happy Feet,2006,https://boxd.it/1XH0,3
2020-04-20,Bridge to Terabithia,2007,https://boxd.it/28YG,3
2020-04-21,The Human Condition I: No Greater Love,1959,https://boxd.it/1jAy,5
2020-04-22,The Human Condition II: Road to Eternity,1959,https://boxd.it/1dJa,4.5
2020-04-22,The Human Condition III: A Soldier's Prayer,1961,https://boxd.it/1dIQ,4.5
2020-04-24,A Silent Voice,2016,https://boxd.it/d99c,4
2020-04-25,Wolf Children,2012,https://boxd.it/3Ipk,4
2020-04-27,Bad Education,2019,https://boxd.it/jiME,4
2020-04-29,Hocus Pocus,1993,https://boxd.it/1Wgi,2
2020-04-30,Liz and the Blue Bird,2018,https://boxd.it/hksW,4
2020-04-30,The Face of Another,1966,https://boxd.it/1nso,3.5
2020-05-01,Tokyo Godfathers,2003,https://boxd.it/1Qg2,4
2020-05-01,"Night Is Short, Walk on Girl",2017,https://boxd.it/ffwA,4
2020-05-03,The Tatami Galaxy,2010,https://boxd.it/oL50,5
2020-05-04,Conquest of the Planet of the Apes,1972,https://boxd.it/28iA,3.5
2020-05-04,Escape from the Planet of the Apes,1971,https://boxd.it/28iK,3.5
2020-05-04,High and Low,1963,https://boxd.it/1RSc,4.5
2020-05-06,American Hustle,2013,https://boxd.it/5dz8,3
2020-05-06,Paranoia Agent,2004,https://boxd.it/lPy0,4
2020-05-13,Irrational Man,2015,https://boxd.it/8JOq,3.5
2020-05-15,Pan's Labyrinth,2006,https://boxd.it/28No,4
2020-05-15,Burn After Reading,2008,https://boxd.it/23BW,3.5
2020-05-16,House of Wax,1953,https://boxd.it/1GGE,3
2020-05-16,When Marnie Was There,2014,https://boxd.it/78pm,3.5
2020-05-20,They Live,1988,https://boxd.it/20lm,3.5
2020-05-20,Antz,1998,https://boxd.it/1ZB4,3
2020-05-27,Weathering with You,2019,https://boxd.it/kPxE,4
2020-05-29,Poetry,2010,https://boxd.it/JAs,3
2020-05-29,Sparkle,2012,https://boxd.it/372I,2
2020-05-31,First Man,2018,https://boxd.it/cPym,3.5
2020-06-04,The Emperor's Naked Army Marches On,1987,https://boxd.it/AeC,5
2020-06-05,Metropolis,2001,https://boxd.it/1YfQ,4
2020-06-07,The Nice Guys,2016,https://boxd.it/94Hg,3.5
2020-06-07,The Hunger Games,2012,https://boxd.it/2uds,2.5
2020-06-11,12 Years a Slave,2013,https://boxd.it/2D2e,5
2020-06-11,To Live,1994,https://boxd.it/1j6S,4
2020-06-16,Easy Rider,1969,https://boxd.it/29Ys,4
2020-06-17,Ran,1985,https://boxd.it/1Tlu,5
2020-06-17,Breakfast at Tiffany's,1961,https://boxd.it/2aYS,3.5
2020-06-18,Memoirs of a Geisha,2005,https://boxd.it/27TA,2.5
2020-06-20,No Regrets for Our Youth,1946,https://boxd.it/Um2,4
2020-06-24,Yearning,1964,https://boxd.it/3JYg,3.5
2020-06-27,Samurai Rebellion,1967,https://boxd.it/2loc,4
2020-06-27,Pickpocket,1959,https://boxd.it/29O8,4
2020-06-27,Winnie the Pooh,2011,https://boxd.it/C0C,3.5
2020-06-29,Mirai,2018,https://boxd.it/h2Hu,3
2020-06-30,Early Summer,1951,https://boxd.it/E4G,4
2020-07-01,The Maltese Falcon,1941,https://boxd.it/29c4,3.5
2020-07-02,The Story of the Last Chrysanthemum,1939,https://boxd.it/O1i,3.5
2020-07-04,Pawn Sacrifice,2014,https://boxd.it/7dlE,3
2020-07-07,Melody Time,1948,https://boxd.it/1PtY,3
2020-07-07,Titanic,1997,https://boxd.it/2a2k,4.5
2020-07-07,The Princess Bride,1987,https://boxd.it/26EY,3.5
2020-07-07,Misery,1990,https://boxd.it/28gY,4
2020-07-08,Millennium Actress,2001,https://boxd.it/1fK0,3.5
2020-07-08,The Sword of Doom,1966,https://boxd.it/1EoS,3.5
2020-07-08,Tokyo Twilight,1957,https://boxd.it/sq6,4.5
2020-07-09,"Comrades, Almost a Love Story",1996,https://boxd.it/18QU,4
2020-07-11,Flowers of Shanghai,1998,https://boxd.it/Omq,3
2020-07-11,Kagemusha,1980,https://boxd.it/1SGG,4
2020-07-13,The Amityville Horror,2005,https://boxd.it/1Xb4,2.5
2020-07-13,Café Society,2016,https://boxd.it/bhEy,3.5
2020-07-14,Gone with the Wind,1939,https://boxd.it/29Fq,4
2020-07-14,The Crucified Lovers,1954,https://boxd.it/1bMw,3.5
2020-07-15,Ugetsu,1953,https://boxd.it/1NyM,4
2020-07-15,An American in Paris,1951,https://boxd.it/26kY,3
2020-07-15,The Deer Hunter,1978,https://boxd.it/1T6O,3.5
2020-07-16,"Honey, I Shrunk the Kids",1989,https://boxd.it/1YTw,3
2020-07-17,Fireworks,1997,https://boxd.it/22mQ,3.5
2020-07-19,First Cow,2019,https://boxd.it/krga,4
2020-07-21,Le Samouraï,1967,https://boxd.it/22ZI,3
2020-07-21,Tourist Trap,1979,https://boxd.it/1PSu,3
2020-07-23,Peggy Sue Got Married,1986,https://boxd.it/1XiO,3
2020-07-23,Demons,1971,https://boxd.it/3yiy,4.5
2020-07-25,Pulse,2006,https://boxd.it/1Y44,1
2020-07-26,Blades of Glory,2007,https://boxd.it/1Xrm,1.5
2020-07-26,Broadway Danny Rose,1984,https://boxd.it/1Rie,3
2020-07-27,Secretariat,2010,https://boxd.it/13yG,2.5
2020-07-31,A Jewish Girl in Shanghai,2010,https://boxd.it/8iko,2.5
2020-07-31,The Love Eterne,1963,https://boxd.it/3CTe,4
2020-08-01,Hero,2002,https://boxd.it/2bcq,3.5
2020-08-02,Silent Movie,1976,https://boxd.it/1UXO,3.5
2020-08-05,Eat Drink Man Woman,1994,https://boxd.it/1Wem,4
2020-08-07,Sonatine,1993,https://boxd.it/20TI,2.5
2020-08-08,The Grandmaster,2013,https://boxd.it/QU0,3.5
2020-08-08,Argo,2012,https://boxd.it/2czU,3
2020-08-11,Motherless Brooklyn,2019,https://boxd.it/ieJk,4
2020-08-12,Happy Together,1997,https://boxd.it/1Ha0,4
2020-08-14,The Wind Rises,2013,https://boxd.it/4JQS,5
2020-08-15,Breathless,1960,https://boxd.it/2aIK,3
2020-08-15,The Gift,2015,https://boxd.it/aJMy,3
2020-08-17,Caddyshack,1980,https://boxd.it/1SCO,3.5
2020-08-29,My Neighbors the Yamadas,1999,https://boxd.it/1KC2,3
2020-08-31,Pom Poko,1994,https://boxd.it/1Mvi,2.5
2020-09-06,Us and Them,2018,https://boxd.it/ip3a,4
2020-09-07,"Lust, Caution",2007,https://boxd.it/244k,4
2020-09-07,Animal World,2018,https://boxd.it/iQl6,2.5
2020-09-09,Soul Mate,2016,https://boxd.it/eJXY,4
2020-09-10,Pushing Hands,1991,https://boxd.it/1w38,3.5
2020-09-11,This Is Not What I Expected,2017,https://boxd.it/g8tm,2.5
2020-09-11,Tenet,2020,https://boxd.it/leq4,3
2020-09-14,Chinese Odyssey 2002,2002,https://boxd.it/PGw,3
2020-09-15,The Wedding Banquet,1993,https://boxd.it/1Z82,3
2020-09-21,Under the Hawthorn Tree,2010,https://boxd.it/Dp4,3.5
2020-09-24,Super Size Me,2004,https://boxd.it/1YQC,3
2020-09-25,Ash Is Purest White,2018,https://boxd.it/fH5C,4
2020-09-27,Speed,1994,https://boxd.it/28qk,3.5
2020-10-04,Matilda,1996,https://boxd.it/1VhY,3
2020-10-04,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/2aLu,4.5
2020-10-10,Only Yesterday,1991,https://boxd.it/1MR4,4.5
2020-10-11,World of Tomorrow Episode Two: The Burden of Other People's Thoughts,2017,https://boxd.it/gU8m,4
2020-10-13,In This Corner of the World,2016,https://boxd.it/d9kY,4.5
2020-10-15,American Psycho,2000,https://boxd.it/28Vs,4
2020-10-16,Fright Night,1985,https://boxd.it/1T4e,3.5
2020-10-18,Summer Wars,2009,https://boxd.it/1oDC,3.5
2020-10-20,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,4
2020-10-22,Princess Mononoke,1997,https://boxd.it/2b4w,5
2020-10-25,A Christmas Carol,2009,https://boxd.it/1HKW,3
2020-10-25,Death Becomes Her,1992,https://boxd.it/1YQi,3
2020-10-25,First Reformed,2017,https://boxd.it/go9C,4
2020-10-27,The Tree of Life,2011,https://boxd.it/1Zu8,4
2020-10-28,Carol,2015,https://boxd.it/7DPK,4
2020-10-30,Red Dawn,1984,https://boxd.it/27X8,2
2020-10-30,Ponyo,2008,https://boxd.it/1S0A,4
2020-11-07,Fahrenheit 11/9,2018,https://boxd.it/jofc,3
2020-11-09,April Story,1998,https://boxd.it/2n9o,3
2020-11-10,Zodiac,2007,https://boxd.it/27MO,5
2020-11-11,Floating Weeds,1959,https://boxd.it/LZu,5
2020-11-11,Dracula Has Risen from the Grave,1968,https://boxd.it/1mHM,3
2020-11-12,Citizenfour,2014,https://boxd.it/9eSe,4.5
2020-11-14,Ilo Ilo,2013,https://boxd.it/5HWQ,3.5
2020-11-16,The Little Stranger,2018,https://boxd.it/gffG,3.5
2020-11-22,The Disaster Artist,2017,https://boxd.it/cTqc,3
2020-11-25,The Curious Case of Benjamin Button,2008,https://boxd.it/23Fk,3.5
2020-11-26,Ritual,2000,https://boxd.it/14z6,4.5
2020-11-26,Peeping Tom,1960,https://boxd.it/1Utk,3.5
2020-12-01,Shanghai Triad,1995,https://boxd.it/1842,3
2020-12-01,American Beauty,1999,https://boxd.it/71Y,3.5
2020-12-13,Date Night,2010,https://boxd.it/2l5a,3
2020-12-17,August in the Water,1995,https://boxd.it/3xQE,4
2020-12-18,The Game,1997,https://boxd.it/26vC,4
2020-12-19,True Stories,1986,https://boxd.it/1wXU,3
2020-12-19,The Girl with the Dragon Tattoo,2011,https://boxd.it/2Pa,4
2020-12-21,Love Letter,1995,https://boxd.it/LMA,4
2020-12-22,The Little Girl Who Conquered Time,1983,https://boxd.it/bpK,4
2020-12-22,Switching - Goodbye Me,2007,https://boxd.it/1b9E,3
2020-12-22,"I Are You, You Am Me",1982,https://boxd.it/4ew8,4
2020-12-22,Miss Lonely,1985,https://boxd.it/7LgI,4.5
2020-12-23,The Deserted City,1984,https://boxd.it/5fs4,3.5
2020-12-24,Coco,2017,https://boxd.it/bYJQ,4
2020-12-25,Elf,2003,https://boxd.it/1VyK,3
2020-12-25,House,1977,https://boxd.it/1vsm,3
2020-12-25,The Discarnates,1988,https://boxd.it/4duK,3
2020-12-28,Shark Tale,2004,https://boxd.it/1VYe,2
2020-12-29,Godzilla,2014,https://boxd.it/47OE,2.5
2020-12-30,A Bug's Life,1998,https://boxd.it/1Yyy,3
2020-12-31,Men in Black,1997,https://boxd.it/2a0I,3
2020-12-31,Last Tango in Paris,1972,https://boxd.it/28pw,2.5
2021-01-01,Sada,1998,https://boxd.it/42aE,3
2021-01-03,A Bride for Rip Van Winkle,2016,https://boxd.it/dj9c,4.5
2021-01-04,Little Women,2019,https://boxd.it/aSVk,3.5
2021-01-04,Alice,1988,https://boxd.it/1G3C,2.5
2021-01-04,Taipei Story,1985,https://boxd.it/3BkC,3.5
2021-01-05,Miao Miao,2008,https://boxd.it/1cni,2.5
2021-01-05,Source Code,2011,https://boxd.it/fdo,3
2021-01-06,The Basketball Diaries,1995,https://boxd.it/1WaO,2.5
2021-01-10,OPAL,2020,https://boxd.it/suy8,1
2021-01-11,A Town of Love and Hope,1959,https://boxd.it/3oEu,3
2021-01-12,Street Without End,1934,https://boxd.it/49k2,3.5
2021-01-15,Zardoz,1974,https://boxd.it/23Fa,3
2021-01-15,Hana & Alice,2004,https://boxd.it/1qXa,4
2021-01-15,The Case of Hana & Alice,2015,https://boxd.it/9ZoU,3.5
